variete;parcelle;trait;arbre;uc.dep;EC1;EC2;EC3;EC4;EC5;ddeb;year;month;week;type;posit;diam;dsup;date.flo;fruits;pb;date.pb
cogshall;cly;T;7;56;0;1;0;;;12/10/2008;2008;10;42;V;L;;NA;;NA;NA;
cogshall;cly;T;7;21;1;0;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;7;21;1;0;;;;15/06/2008;2008;6;25;F;L;;NA;;1;NA;
cogshall;cly;T;7;21;1;0;;;;15/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;7;21;1;0;;;;15/06/2008;2008;6;25;F;L;;NA;;NA;NA;
cogshall;cly;T;7;21;1;1;;;;15/06/2008;2008;6;25;F;A;;NA;;NA;NA;
cogshall;cly;T;20;23;2;0;;;;06/11/2008;2008;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;20;23;2;0;;;;06/11/2008;2008;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;20;36;1;0;;;;08/11/2008;2008;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;20;36;1;0;;;;08/11/2008;2008;11;45;V;L;;NA;;NA;NA;
cogshall;cly;T;20;18;;;;;;02/11/2008;2008;11;45;V;L;;NA;;NA;NA;
