Burst,Date_burst_daughter,Delta_Burst_date_child,Flowering,Flowering_Date,Lateral_GU_daughter,No_Lateral_GU,No_inflo,burst_date_mother,cycle,is_in_extremity,is_loaded,tree,uc
0,,,0.0,NA,,,0.0,10,4,1,0,B14,47311
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,47315
0,,,1.0,,,,1.0,12,4,1,0,B14,47316
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,47319
0,,,1.0,,,,1.0,12,4,1,0,B14,47320
0,,,1.0,,,,1.0,10,4,1,0,B14,47325
1,12.0,2.0,,NA,1.0,2.0,,10,4,0,0,B14,47330
1,3.0,3.0,,NA,1.0,2.0,,12,4,0,0,B14,47331
0,,,1.0,,,,1.0,3,4,1,0,B14,47332
0,,,1.0,,,,1.0,3,4,1,0,B14,47334
0,,,0.0,NA,,,0.0,12,4,1,0,B14,47336
0,,,1.0,,,,1.0,12,4,1,0,B14,47339
0,,,0.0,NA,,,0.0,10,4,1,0,B14,47342
1,12.0,2.0,,NA,1.0,4.0,,10,4,0,0,B14,47345
1,3.0,3.0,,NA,1.0,3.0,,12,4,0,0,B14,47346
1,12.0,9.0,1.0,,1.0,5.0,1.0,3,4,1,0,B14,47347
1,12.0,11.0,1.0,,1.0,5.0,1.0,1,4,1,0,B14,47364
1,12.0,11.0,1.0,,1.0,5.0,1.0,1,4,1,0,B14,47381
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,47397
0,,,1.0,,,,1.0,3,4,1,0,B14,47398
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,47400
1,12.0,9.0,1.0,,1.0,3.0,1.0,3,4,1,0,B14,47401
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,47413
1,12.0,9.0,1.0,,1.0,6.0,1.0,3,4,1,0,B14,47414
0,,,0.0,NA,,,0.0,12,4,1,0,B14,47434
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,47436
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,47437
1,12.0,9.0,1.0,,1.0,6.0,1.0,3,4,1,0,B14,47438
1,12.0,2.0,,NA,1.0,1.0,,10,4,0,0,B14,47459
1,12.0,13.0,,NA,1.0,1.0,,12,4,0,0,B14,47462
1,12.0,11.0,1.0,,1.0,3.0,1.0,1,4,1,0,B14,47466
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,47478
1,1.0,1.0,,NA,1.0,2.0,,12,4,0,0,B14,47479
1,12.0,11.0,1.0,,1.0,5.0,1.0,1,4,1,0,B14,47480
1,12.0,11.0,1.0,,1.0,2.0,1.0,1,4,1,0,B14,47497
1,12.0,11.0,1.0,,0.0,,1.0,1,4,1,0,B14,47504
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,47511
1,3.0,3.0,,NA,1.0,2.0,,12,4,0,0,B14,47512
1,1.0,10.0,1.0,,1.0,7.0,1.0,3,4,1,0,B14,47513
1,1.0,10.0,1.0,,1.0,4.0,1.0,3,4,1,0,B14,47535
1,1.0,10.0,1.0,,0.0,,1.0,3,4,1,0,B14,47547
0,,,0.0,NA,,,0.0,11,4,1,0,B14,47552
0,,,0.0,NA,,,0.0,11,4,1,0,B14,47554
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,47556
0,,,1.0,,,,1.0,12,4,1,0,B14,47557
1,12.0,1.0,,NA,1.0,2.0,,11,4,0,0,B14,47560
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,47561
1,1.0,10.0,1.0,,1.0,4.0,1.0,3,4,1,0,B14,47562
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,47576
1,1.0,10.0,1.0,,1.0,6.0,1.0,3,4,1,0,B14,47577
1,12.0,2.0,,NA,1.0,1.0,,10,4,0,0,B14,47603
1,2.0,2.0,,NA,1.0,2.0,,12,4,0,0,B14,47604
1,4.0,2.0,,NA,0.0,,,2,4,0,0,B14,47605
1,12.0,8.0,1.0,,1.0,9.0,1.0,4,4,1,0,B14,47606
1,4.0,2.0,,NA,0.0,,,2,4,0,0,B14,47647
1,12.0,8.0,1.0,,1.0,7.0,1.0,4,4,1,0,B14,47648
1,4.0,2.0,,NA,0.0,,,2,4,0,0,B14,47671
1,12.0,8.0,1.0,,1.0,7.0,1.0,4,4,1,0,B14,47672
1,1.0,1.0,,NA,0.0,,,12,4,0,0,B14,47725
0,,,1.0,,,,1.0,1,4,1,0,B14,47726
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,47729
1,2.0,2.0,,NA,1.0,1.0,,12,4,0,0,B14,47730
1,4.0,2.0,,NA,1.0,2.0,,2,4,0,0,B14,47731
1,12.0,8.0,1.0,,1.0,8.0,1.0,4,4,1,0,B14,47732
1,9.0,5.0,0.0,NA,0.0,,0.0,4,4,1,0,B14,47764
1,12.0,8.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,47776
1,4.0,2.0,,NA,0.0,,,2,4,0,0,B14,47784
1,12.0,8.0,0.0,NA,1.0,2.0,0.0,4,4,1,0,B14,47785
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,47797
1,3.0,3.0,,NA,1.0,2.0,,12,4,0,0,B14,47798
1,4.0,1.0,,NA,0.0,,,3,4,0,0,B14,47799
1,12.0,8.0,0.0,NA,1.0,4.0,0.0,4,4,1,0,B14,47800
1,4.0,1.0,,NA,0.0,,,3,4,0,0,B14,47818
1,9.0,5.0,0.0,NA,1.0,1.0,0.0,4,4,1,0,B14,47819
0,,,1.0,,,,1.0,3,4,1,0,B14,47835
0,,,0.0,NA,,,0.0,10,4,1,0,B14,47838
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,47840
0,,,1.0,,,,1.0,12,4,1,0,B14,47841
1,12.0,3.0,,NA,0.0,,,9,4,0,0,B14,47844
1,2.0,2.0,,NA,1.0,4.0,,12,4,0,0,B14,47845
1,4.0,2.0,,NA,1.0,1.0,,2,4,0,0,B14,47846
1,12.0,8.0,0.0,NA,1.0,5.0,0.0,4,4,1,0,B14,47847
1,12.0,8.0,0.0,NA,1.0,1.0,0.0,4,4,1,0,B14,47869
1,4.0,2.0,,NA,0.0,,,2,4,0,0,B14,47876
1,12.0,8.0,0.0,NA,1.0,4.0,0.0,4,4,1,0,B14,47877
1,4.0,2.0,,NA,0.0,,,2,4,0,0,B14,47893
1,12.0,8.0,0.0,NA,1.0,2.0,0.0,4,4,1,0,B14,47894
1,4.0,2.0,,NA,0.0,,,2,4,0,0,B14,47904
1,12.0,8.0,0.0,NA,1.0,2.0,0.0,4,4,1,0,B14,47905
0,,,0.0,NA,,,0.0,2,4,1,0,B14,47915
0,,,0.0,NA,,,0.0,9,4,1,0,B14,47917
0,,,1.0,,,,1.0,10,4,1,0,B14,47920
0,,,0.0,NA,,,0.0,10,4,1,0,B14,47923
0,,,0.0,NA,,,0.0,10,4,1,0,B14,47925
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,47928
1,3.0,3.0,,NA,1.0,4.0,,12,4,0,0,B14,47929
1,12.0,9.0,1.0,,1.0,7.0,1.0,3,4,1,0,B14,47930
0,,,1.0,,,,1.0,3,4,1,0,B14,47953
0,,,1.0,,,,1.0,3,4,1,0,B14,47955
0,,,1.0,,,,1.0,3,4,1,0,B14,47957
0,,,1.0,,,,1.0,3,4,1,0,B14,47959
0,,,0.0,NA,,,0.0,10,4,1,0,B14,47964
0,,,0.0,NA,,,0.0,10,4,1,0,B14,47966
1,12.0,1.0,,NA,1.0,3.0,,11,4,0,0,B14,47971
1,4.0,4.0,,NA,1.0,3.0,,12,4,0,0,B14,47972
1,1.0,9.0,1.0,,1.0,7.0,2.0,4,4,1,0,B14,47973
1,12.0,8.0,1.0,,1.0,4.0,1.0,4,4,1,0,B14,47998
1,1.0,9.0,0.0,NA,1.0,5.0,0.0,4,4,1,0,B14,48011
0,,,1.0,,,,1.0,4,4,1,0,B14,48030
0,,,0.0,NA,,,0.0,12,4,1,0,B14,48032
1,4.0,4.0,,NA,0.0,,,12,4,0,0,B14,48033
1,12.0,8.0,1.0,,1.0,5.0,1.0,4,4,1,0,B14,48034
1,4.0,4.0,,NA,1.0,3.0,,12,4,0,0,B14,48051
1,12.0,8.0,1.0,,1.0,6.0,1.0,4,4,1,0,B14,48052
1,1.0,9.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,48079
0,,,1.0,,,,1.0,4,4,1,0,B14,48087
1,1.0,9.0,1.0,,1.0,5.0,1.0,4,4,1,0,B14,48089
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48106
0,,,1.0,,,,1.0,12,4,1,0,B14,48107
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48110
1,4.0,4.0,,NA,1.0,1.0,,12,4,0,0,B14,48111
0,,,0.0,NA,,,0.0,4,4,1,0,B14,48112
1,1.0,9.0,1.0,,1.0,5.0,1.0,4,4,1,0,B14,48113
1,12.0,1.0,,NA,1.0,1.0,,11,4,0,0,B14,48131
0,,,0.0,NA,,,0.0,12,4,1,0,B14,48132
0,,,1.0,,,,1.0,12,4,1,0,B14,48133
0,,,0.0,NA,,,0.0,11,4,1,0,B14,48136
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48140
0,,,0.0,NA,,,0.0,12,4,1,0,B14,48141
0,,,0.0,NA,,,0.0,11,4,1,0,B14,48143
1,12.0,1.0,,NA,1.0,1.0,,11,4,0,0,B14,48145
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48146
0,,,1.0,,,,1.0,3,4,1,0,B14,48147
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48149
0,,,1.0,,,,1.0,3,4,1,0,B14,48150
1,12.0,1.0,,NA,1.0,3.0,,11,4,0,0,B14,48153
1,3.0,3.0,,NA,1.0,3.0,,12,4,0,0,B14,48154
1,12.0,9.0,1.0,,1.0,8.0,1.0,3,4,1,0,B14,48155
1,12.0,9.0,1.0,,1.0,4.0,1.0,3,4,1,0,B14,48182
1,12.0,9.0,1.0,,1.0,3.0,1.0,3,4,1,0,B14,48194
1,12.0,9.0,1.0,,1.0,5.0,1.0,3,4,1,0,B14,48205
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48221
1,12.0,9.0,1.0,,1.0,6.0,1.0,3,4,1,0,B14,48222
0,,,1.0,,,,1.0,12,4,1,0,B14,48239
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48241
1,12.0,9.0,1.0,,1.0,3.0,1.0,3,4,1,0,B14,48242
1,12.0,1.0,,NA,1.0,5.0,,11,4,0,0,B14,48254
1,3.0,3.0,,NA,1.0,4.0,,12,4,0,0,B14,48255
1,12.0,9.0,1.0,,1.0,9.0,3.0,3,4,1,0,B14,48256
1,12.0,8.0,1.0,,1.0,4.0,1.0,4,4,1,0,B14,48279
1,12.0,8.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,48290
1,12.0,8.0,1.0,,1.0,3.0,1.0,4,4,1,0,B14,48302
1,12.0,9.0,1.0,,1.0,2.0,1.0,3,4,1,0,B14,48313
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48323
0,,,1.0,,,,1.0,3,4,1,0,B14,48324
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48326
0,,,1.0,,,,1.0,3,4,1,0,B14,48327
1,4.0,4.0,,NA,1.0,2.0,,12,4,0,0,B14,48329
1,12.0,8.0,1.0,,1.0,7.0,1.0,4,4,1,0,B14,48330
0,,,1.0,,,,1.0,4,4,1,0,B14,48355
1,12.0,8.0,1.0,,1.0,3.0,1.0,4,4,1,0,B14,48357
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48368
1,12.0,9.0,1.0,,1.0,2.0,1.0,3,4,1,0,B14,48369
0,,,0.0,NA,,,0.0,12,4,1,0,B14,48375
1,12.0,1.0,,NA,1.0,3.0,,11,4,0,0,B14,48377
1,3.0,3.0,,NA,1.0,2.0,,12,4,0,0,B14,48378
1,9.0,6.0,0.0,NA,1.0,3.0,0.0,3,4,1,0,B14,48379
1,9.0,6.0,0.0,NA,0.0,,0.0,3,4,1,0,B14,48402
0,,,0.0,NA,,,0.0,3,4,1,0,B14,48409
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48410
1,12.0,9.0,1.0,,1.0,4.0,1.0,3,4,1,0,B14,48411
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48424
1,1.0,10.0,0.0,NA,1.0,1.0,0.0,3,4,1,0,B14,48425
1,3.0,3.0,,NA,1.0,1.0,,12,4,0,0,B14,48432
1,9.0,6.0,0.0,NA,1.0,1.0,0.0,3,4,1,0,B14,48433
0,,,0.0,NA,,,0.0,3,4,1,0,B14,48456
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48460
1,4.0,4.0,,NA,0.0,,,12,4,0,0,B14,48461
0,,,1.0,,,,1.0,4,4,1,0,B14,48462
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48467
0,,,0.0,NA,,,0.0,12,4,1,0,B14,48468
1,12.0,1.0,,NA,1.0,1.0,,11,4,0,0,B14,48472
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48473
1,1.0,10.0,1.0,,1.0,3.0,1.0,3,4,1,0,B14,48474
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48485
1,1.0,10.0,1.0,,1.0,4.0,1.0,3,4,1,0,B14,48486
0,,,0.0,NA,,,0.0,11,4,1,0,B14,48499
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48501
0,,,0.0,NA,,,0.0,12,4,1,0,B14,48502
0,,,0.0,NA,,,0.0,11,4,1,0,B14,48506
0,,,0.0,NA,,,0.0,11,4,1,0,B14,48508
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48510
0,,,1.0,,,,1.0,12,4,1,0,B14,48511
0,,,0.0,NA,,,0.0,10,4,1,0,B14,48517
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48520
1,1.0,1.0,,NA,1.0,1.0,,12,4,0,0,B14,48521
1,1.0,13.0,1.0,,1.0,6.0,1.0,1,4,1,0,B14,48522
1,1.0,13.0,1.0,,0.0,,1.0,1,4,1,0,B14,48542
0,,,1.0,,,,1.0,11,4,1,0,B14,48547
1,12.0,1.0,,NA,1.0,1.0,,11,4,0,0,B14,48551
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48552
1,1.0,10.0,1.0,,1.0,10.0,1.0,3,4,1,0,B14,48553
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48585
1,1.0,10.0,1.0,,1.0,5.0,1.0,3,4,1,0,B14,48586
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48604
0,,,1.0,,,,1.0,12,4,1,0,B14,48605
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48610
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48611
1,1.0,10.0,1.0,,1.0,7.0,1.0,3,4,1,0,B14,48612
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48636
0,,,1.0,,,,1.0,12,4,1,0,B14,48637
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48640
0,,,1.0,,,,1.0,12,4,1,0,B14,48641
1,12.0,1.0,,NA,1.0,4.0,,11,4,0,0,B14,48645
1,4.0,4.0,,NA,1.0,5.0,,12,4,0,0,B14,48646
1,1.0,9.0,1.0,,1.0,7.0,1.0,4,4,1,0,B14,48647
1,1.0,9.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,48670
1,10.0,6.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,48678
1,12.0,8.0,1.0,,1.0,1.0,1.0,4,4,1,0,B14,48690
1,1.0,9.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,48701
1,1.0,9.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,48708
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48716
1,1.0,10.0,1.0,,1.0,5.0,1.0,3,4,1,0,B14,48717
0,,,0.0,NA,,,0.0,12,4,1,0,B14,48731
0,,,1.0,,,,1.0,12,4,1,0,B14,48732
1,4.0,4.0,,NA,0.0,,,12,4,0,0,B14,48734
1,1.0,9.0,1.0,,1.0,6.0,1.0,4,4,1,0,B14,48735
0,,,0.0,NA,,,0.0,11,4,1,0,B14,48755
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48757
0,,,1.0,,,,1.0,12,4,1,0,B14,48758
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48761
1,4.0,4.0,,NA,1.0,4.0,,12,4,0,0,B14,48762
1,1.0,9.0,1.0,,1.0,9.0,1.0,4,4,1,0,B14,48763
1,1.0,9.0,1.0,,1.0,5.0,1.0,4,4,1,0,B14,48792
1,1.0,9.0,1.0,,1.0,4.0,1.0,4,4,1,0,B14,48808
0,,,1.0,,,,1.0,4,4,1,0,B14,48821
1,1.0,9.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,48823
0,,,0.0,NA,,,0.0,11,4,1,0,B14,48832
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48835
1,1.0,1.0,,NA,1.0,3.0,,12,4,0,0,B14,48836
1,1.0,13.0,1.0,,1.0,8.0,1.0,1,4,1,0,B14,48837
1,1.0,13.0,1.0,,1.0,3.0,1.0,1,4,1,0,B14,48863
1,1.0,13.0,1.0,,1.0,3.0,1.0,1,4,1,0,B14,48871
1,1.0,13.0,1.0,,0.0,,1.0,1,4,1,0,B14,48881
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,48887
1,1.0,1.0,,NA,0.0,,,12,4,0,0,B14,48888
0,,,1.0,,,,1.0,1,4,1,0,B14,48889
1,12.0,1.0,,NA,1.0,1.0,,11,4,0,0,B14,48894
1,1.0,14.0,1.0,,1.0,4.0,1.0,12,4,1,0,B14,48895
0,,,1.0,,,,1.0,12,4,1,0,B14,48909
1,12.0,1.0,,NA,1.0,1.0,,11,4,0,0,B14,48912
1,1.0,1.0,,NA,1.0,1.0,,12,4,0,0,B14,48913
1,1.0,13.0,1.0,,1.0,7.0,1.0,1,4,1,0,B14,48914
1,1.0,13.0,1.0,,0.0,,1.0,1,4,1,0,B14,48937
1,1.0,1.0,,NA,0.0,,,12,4,0,0,B14,48941
1,1.0,13.0,1.0,,0.0,,1.0,1,4,1,0,B14,48942
1,12.0,1.0,,NA,1.0,2.0,,11,4,0,0,B14,48951
1,3.0,3.0,,NA,1.0,1.0,,12,4,0,0,B14,48952
1,1.0,10.0,1.0,,1.0,8.0,1.0,3,4,1,0,B14,48953
1,1.0,10.0,1.0,,1.0,3.0,1.0,3,4,1,0,B14,48979
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,48990
1,1.0,10.0,1.0,,1.0,3.0,1.0,3,4,1,0,B14,48991
0,,,1.0,,,,1.0,12,4,1,0,B14,49002
0,,,0.0,NA,,,0.0,11,4,1,0,B14,49005
0,,,0.0,NA,,,0.0,11,4,1,0,B14,49007
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,49009
1,1.0,14.0,1.0,,0.0,,1.0,12,4,1,0,B14,49010
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,49016
1,1.0,1.0,,NA,0.0,,,12,4,0,0,B14,49017
1,1.0,13.0,1.0,,1.0,5.0,3.0,1,4,1,0,B14,49018
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,49036
1,4.0,4.0,,NA,1.0,1.0,,12,4,0,0,B14,49037
1,1.0,9.0,1.0,,1.0,8.0,1.0,4,4,1,0,B14,49038
1,1.0,9.0,1.0,,0.0,,1.0,4,4,1,0,B14,49064
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,49069
1,1.0,14.0,1.0,,0.0,,1.0,12,4,1,0,B14,49070
1,12.0,2.0,,NA,1.0,1.0,,10,4,0,0,B14,49080
1,3.0,3.0,,NA,1.0,2.0,,12,4,0,0,B14,49081
1,1.0,10.0,1.0,,1.0,9.0,1.0,3,4,1,0,B14,49082
1,1.0,10.0,1.0,,1.0,5.0,1.0,3,4,1,0,B14,49111
1,1.0,10.0,1.0,,1.0,2.0,1.0,3,4,1,0,B14,49127
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,49135
1,1.0,10.0,1.0,,1.0,5.0,1.0,3,4,1,0,B14,49136
0,,,1.0,,,,1.0,10,4,1,0,B14,49154
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49157
1,3.0,3.0,,NA,1.0,4.0,,12,4,0,0,B14,49158
1,1.0,10.0,1.0,,1.0,8.0,1.0,3,4,1,0,B14,49159
1,1.0,10.0,1.0,,1.0,4.0,1.0,3,4,1,0,B14,49185
1,1.0,10.0,1.0,,0.0,,1.0,3,4,1,0,B14,49199
1,1.0,10.0,1.0,,1.0,4.0,1.0,3,4,1,0,B14,49203
1,1.0,10.0,1.0,,1.0,5.0,1.0,3,4,1,0,B14,49217
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49235
1,3.0,3.0,,NA,0.0,,,12,4,0,0,B14,49236
1,1.0,10.0,1.0,,1.0,4.0,1.0,3,4,1,0,B14,49237
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49252
0,,,0.0,NA,,,0.0,12,4,1,0,B14,49253
0,,,0.0,NA,,,0.0,10,4,1,0,B14,49255
1,12.0,3.0,,NA,0.0,,,9,4,0,0,B14,49257
1,1.0,1.0,,NA,1.0,1.0,,12,4,0,0,B14,49258
1,1.0,13.0,0.0,NA,1.0,1.0,0.0,1,4,1,0,B14,49259
1,1.0,13.0,1.0,,1.0,2.0,2.0,1,4,1,0,B14,49265
0,,,0.0,NA,,,0.0,10,4,1,0,B14,49274
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49276
1,1.0,1.0,,NA,1.0,1.0,,12,4,0,0,B14,49277
1,3.0,2.0,,NA,1.0,2.0,,1,4,0,0,B14,49278
1,1.0,10.0,1.0,,1.0,6.0,1.0,3,4,1,0,B14,49279
1,1.0,10.0,1.0,,1.0,3.0,1.0,3,4,1,0,B14,49299
1,1.0,10.0,1.0,,0.0,,1.0,3,4,1,0,B14,49310
1,3.0,2.0,,NA,0.0,,,1,4,0,0,B14,49315
1,1.0,10.0,1.0,,1.0,3.0,1.0,3,4,1,0,B14,49316
1,12.0,2.0,,NA,1.0,4.0,,10,4,0,0,B14,49331
1,1.0,14.0,0.0,NA,1.0,1.0,0.0,12,4,1,0,B14,49335
1,1.0,1.0,,NA,1.0,1.0,,12,4,0,0,B14,49341
0,,,0.0,NA,,,0.0,1,4,1,0,B14,49344
0,,,0.0,NA,,,0.0,12,4,1,0,B14,49345
0,,,0.0,NA,,,0.0,12,4,1,0,B14,49346
0,,,0.0,NA,,,0.0,9,4,1,0,B14,49348
0,,,1.0,,,,1.0,12,4,1,0,B14,49351
1,12.0,2.0,,NA,1.0,1.0,,10,4,0,0,B14,49356
1,4.0,4.0,,NA,1.0,1.0,,12,4,0,0,B14,49357
1,1.0,9.0,1.0,,1.0,8.0,1.0,4,4,1,0,B14,49358
1,1.0,9.0,1.0,,1.0,3.0,1.0,4,4,1,0,B14,49384
1,4.0,4.0,,NA,1.0,1.0,,12,4,0,0,B14,49395
1,1.0,9.0,1.0,,1.0,7.0,1.0,4,4,1,0,B14,49396
1,1.0,9.0,1.0,,1.0,3.0,1.0,4,4,1,0,B14,49419
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49431
1,4.0,4.0,,NA,1.0,4.0,,12,4,0,0,B14,49432
1,1.0,9.0,1.0,,0.0,,1.0,4,4,1,0,B14,49433
1,1.0,9.0,1.0,,1.0,5.0,3.0,4,4,1,0,B14,49438
1,1.0,9.0,1.0,,1.0,3.0,2.0,4,4,1,0,B14,49454
0,,,0.0,NA,,,0.0,4,4,1,0,B14,49465
1,12.0,1.0,,NA,0.0,,,11,4,0,0,B14,49467
1,4.0,4.0,,NA,0.0,,,12,4,0,0,B14,49468
1,1.0,9.0,1.0,,1.0,4.0,1.0,4,4,1,0,B14,49469
1,12.0,2.0,,NA,1.0,4.0,,10,4,0,0,B14,49485
1,4.0,4.0,,NA,1.0,1.0,,12,4,0,0,B14,49492
1,1.0,9.0,1.0,,0.0,,1.0,4,4,1,0,B14,49496
0,,,0.0,NA,,,0.0,12,4,1,0,B14,49503
1,1.0,14.0,0.0,NA,0.0,,0.0,12,4,1,0,B14,49504
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49511
1,4.0,4.0,,NA,0.0,,,12,4,0,0,B14,49512
1,1.0,9.0,1.0,,1.0,7.0,1.0,4,4,1,0,B14,49513
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49535
1,4.0,4.0,,NA,0.0,,,12,4,0,0,B14,49536
1,1.0,9.0,1.0,,1.0,4.0,1.0,4,4,1,0,B14,49537
1,12.0,2.0,,NA,1.0,1.0,,10,4,0,0,B14,49550
1,4.0,4.0,,NA,1.0,4.0,,12,4,0,0,B14,49554
1,1.0,9.0,1.0,,0.0,,1.0,4,4,1,0,B14,49562
0,,,1.0,,,,2.0,4,4,1,0,B14,49567
1,12.0,2.0,,NA,1.0,3.0,,10,4,0,0,B14,49575
1,4.0,4.0,,NA,1.0,4.0,,12,4,0,0,B14,49576
1,1.0,9.0,1.0,,1.0,7.0,1.0,4,4,1,0,B14,49577
1,1.0,9.0,1.0,,1.0,4.0,1.0,4,4,1,0,B14,49600
1,1.0,9.0,1.0,,1.0,4.0,1.0,4,4,1,0,B14,49613
1,1.0,9.0,1.0,,1.0,6.0,1.0,4,4,1,0,B14,49626
1,1.0,9.0,1.0,,1.0,3.0,1.0,4,4,1,0,B14,49646
1,4.0,4.0,,NA,0.0,,,12,4,0,0,B14,49657
1,1.0,9.0,1.0,,1.0,8.0,1.0,4,4,1,0,B14,49658
1,4.0,4.0,,NA,0.0,,,12,4,0,0,B14,49684
1,1.0,9.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,49685
1,4.0,4.0,,NA,1.0,2.0,,12,4,0,0,B14,49692
1,1.0,9.0,1.0,,1.0,5.0,1.0,4,4,1,0,B14,49693
0,,,1.0,,,,1.0,4,4,1,0,B14,49710
1,1.0,9.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,49712
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49721
1,4.0,4.0,,NA,1.0,1.0,,12,4,0,0,B14,49722
1,1.0,9.0,1.0,,1.0,7.0,1.0,4,4,1,0,B14,49723
1,1.0,9.0,1.0,,1.0,2.0,1.0,4,4,1,0,B14,49746
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49755
1,4.0,4.0,,NA,1.0,3.0,,12,4,0,0,B14,49756
1,1.0,9.0,1.0,,1.0,7.0,1.0,4,4,1,0,B14,49757
1,1.0,9.0,1.0,,1.0,5.0,1.0,4,4,1,0,B14,49779
1,1.0,9.0,1.0,,1.0,3.0,1.0,4,4,1,0,B14,49796
1,1.0,9.0,1.0,,1.0,3.0,1.0,4,4,1,0,B14,49807
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49819
1,1.0,1.0,,NA,0.0,,,12,4,0,0,B14,49820
0,,,1.0,,,,1.0,1,4,1,0,B14,49821
1,12.0,2.0,,NA,0.0,,,10,4,0,0,B14,49824
1,4.0,4.0,,NA,1.0,1.0,,12,4,0,0,B14,49825
1,1.0,9.0,1.0,,1.0,6.0,3.0,4,4,1,0,B14,49826
0,,,1.0,,,,1.0,4,4,1,0,B14,49850
1,12.0,2.0,,NA,1.0,1.0,,10,4,0,0,B14,49853
1,1.0,1.0,,NA,1.0,1.0,,12,4,0,0,B14,49854
1,1.0,13.0,1.0,,1.0,8.0,1.0,1,4,1,0,B14,49855
