DATE;HOUR;GR;PAR;T;RH;DATETIME
20/01/2002;2;0;0;20.3;86;20/01/2002 02:00
20/01/2002;3;0;0;19.5;83;20/01/2002 03:00
20/01/2002;4;0;0;19.1;66;20/01/2002 04:00
20/01/2002;5;0;0;19.6;67;20/01/2002 05:00
20/01/2002;6;0;0;20.3;65;20/01/2002 06:00
20/01/2002;7;28;178.92;22.3;65;20/01/2002 07:00
20/01/2002;8;120;766.8;26.1;61;20/01/2002 08:00
20/01/2002;9;172;1099.08;26.8;64;20/01/2002 09:00
20/01/2002;10;284;1814.76;27.3;56;20/01/2002 10:00
20/01/2002;11;354;2262.06;28.1;56;20/01/2002 11:00
20/01/2002;12;392;2504.88;28.4;52;20/01/2002 12:00
20/01/2002;13;404;2581.56;28.2;50;20/01/2002 13:00
20/01/2002;14;392;2504.88;28.9;51;20/01/2002 14:00
20/01/2002;15;344;2198.16;28.6;56;20/01/2002 15:00
20/01/2002;16;278;1776.42;27.2;54;20/01/2002 16:00
20/01/2002;17;196;1252.44;27.4;57;20/01/2002 17:00
20/01/2002;18;112;715.68;26.3;58;20/01/2002 18:00
20/01/2002;19;28;178.92;24.8;66;20/01/2002 19:00
20/01/2002;20;0;0;23.4;79;20/01/2002 20:00
20/01/2002;21;0;0;24.6;72;20/01/2002 21:00
20/01/2002;22;0;0;24.6;72;20/01/2002 22:00
20/01/2002;23;0;0;24.4;71;20/01/2002 23:00
20/01/2002;24;0;0;23.4;72;21/01/2002 00:00
21/01/2002;1;0;0;21.9;78;21/01/2002 01:00
21/01/2002;2;0;0;21.6;80;21/01/2002 02:00
21/01/2002;3;0;0;21.1;81;21/01/2002 03:00
21/01/2002;4;0;0;21.8;82;21/01/2002 04:00
21/01/2002;5;0;0;21.3;82;21/01/2002 05:00
21/01/2002;6;0;0;22.8;83;21/01/2002 06:00
21/01/2002;7;14;89.46;24.5;77;21/01/2002 07:00
21/01/2002;8;48;306.72;24.9;73;21/01/2002 08:00
21/01/2002;9;42;268.38;23.7;87;21/01/2002 09:00
21/01/2002;10;72;460.08;25.3;80;21/01/2002 10:00
21/01/2002;11;76;485.64;25.7;76;21/01/2002 11:00
21/01/2002;12;214;1367.46;25.2;75;21/01/2002 12:00
21/01/2002;13;232;1482.48;24.5;75;21/01/2002 13:00
21/01/2002;14;170;1086.3;23.7;80;21/01/2002 14:00
21/01/2002;15;200;1278;23.6;95;21/01/2002 15:00
21/01/2002;16;82;523.98;22.7;99;21/01/2002 16:00
21/01/2002;17;16;102.24;23.6;101;21/01/2002 17:00
21/01/2002;18;6;38.34;24.1;98;21/01/2002 18:00
21/01/2002;19;2;12.78;24.1;95;21/01/2002 19:00
21/01/2002;20;0;0;23.9;99;21/01/2002 20:00
21/01/2002;21;2;12.78;23.9;100;21/01/2002 21:00
21/01/2002;22;0;0;23.9;102;21/01/2002 22:00
21/01/2002;23;0;0;24;104;21/01/2002 23:00
21/01/2002;24;0;0;24.3;104;22/01/2002 00:00
22/01/2002;1;0;0;24;105;22/01/2002 01:00
22/01/2002;2;0;0;24.7;105;22/01/2002 02:00
22/01/2002;3;0;0;24.6;106;22/01/2002 03:00
22/01/2002;4;0;0;24.5;106;22/01/2002 04:00
22/01/2002;5;0;0;24.3;106;22/01/2002 05:00
22/01/2002;6;0;0;24.2;107;22/01/2002 06:00
22/01/2002;7;2;12.78;25;107;22/01/2002 07:00
22/01/2002;8;20;127.8;25.1;107;22/01/2002 08:00
22/01/2002;9;38;242.82;24.8;107;22/01/2002 09:00
22/01/2002;10;60;383.4;24.9;107;22/01/2002 10:00
22/01/2002;11;84;536.76;24.5;107;22/01/2002 11:00
22/01/2002;12;34;217.26;24;108;22/01/2002 12:00
22/01/2002;13;30;191.7;23.9;107;22/01/2002 13:00
22/01/2002;14;30;191.7;24.2;107;22/01/2002 14:00
22/01/2002;15;28;178.92;24.2;106;22/01/2002 15:00
22/01/2002;16;14;89.46;24;106;22/01/2002 16:00
22/01/2002;17;10;63.9;24;106;22/01/2002 17:00
22/01/2002;18;6;38.34;23.7;106;22/01/2002 18:00
22/01/2002;19;2;12.78;23.6;106;22/01/2002 19:00
22/01/2002;20;0;0;23.6;106;22/01/2002 20:00
22/01/2002;21;0;0;23.7;106;22/01/2002 21:00
22/01/2002;22;0;0;26.9;107;22/01/2002 22:00
22/01/2002;23;0;0;24.2;107;22/01/2002 23:00
22/01/2002;24;0;0;26.5;110;23/01/2002 00:00
23/01/2002;1;0;0;25.2;109;23/01/2002 01:00
23/01/2002;2;0;0;25;109;23/01/2002 02:00
23/01/2002;3;0;0;25.1;110;23/01/2002 03:00
23/01/2002;4;0;0;25.8;109;23/01/2002 04:00
23/01/2002;5;0;0;27.4;106;23/01/2002 05:00
23/01/2002;6;0;0;26;91;23/01/2002 06:00
23/01/2002;7;2;12.78;26;89;23/01/2002 07:00
23/01/2002;8;12;76.68;24.1;93;23/01/2002 08:00
23/01/2002;9;18;115.02;23.3;107;23/01/2002 09:00
23/01/2002;10;24;153.36;23.6;108;23/01/2002 10:00
23/01/2002;11;30;191.7;23.4;108;23/01/2002 11:00
23/01/2002;12;34;217.26;23.7;108;23/01/2002 12:00
23/01/2002;13;42;268.38;23.7;107;23/01/2002 13:00
23/01/2002;14;60;383.4;24.4;108;23/01/2002 14:00
23/01/2002;15;56;357.84;25.1;108;23/01/2002 15:00
23/01/2002;16;72;460.08;26.6;109;23/01/2002 16:00
23/01/2002;17;76;485.64;25.7;110;23/01/2002 17:00
23/01/2002;18;28;178.92;25.8;99;23/01/2002 18:00
23/01/2002;19;12;76.68;24.9;101;23/01/2002 19:00
23/01/2002;20;0;0;25.1;97;23/01/2002 20:00
23/01/2002;21;2;12.78;24.7;97;23/01/2002 21:00
23/01/2002;22;0;0;24.6;96;23/01/2002 22:00
23/01/2002;23;0;0;25.1;93;23/01/2002 23:00
23/01/2002;24;0;0;25.3;89;24/01/2002 00:00
24/01/2002;1;0;0;24.2;98;24/01/2002 01:00
24/01/2002;2;0;0;24.1;97;24/01/2002 02:00
24/01/2002;3;0;0;24.1;98;24/01/2002 03:00
24/01/2002;4;0;0;23.7;99;24/01/2002 04:00
24/01/2002;5;0;0;24.1;98;24/01/2002 05:00
24/01/2002;6;0;0;22.8;103;24/01/2002 06:00
24/01/2002;7;20;127.8;24.8;95;24/01/2002 07:00
24/01/2002;8;60;383.4;27.2;83;24/01/2002 08:00
24/01/2002;9;150;958.5;27.6;80;24/01/2002 09:00
24/01/2002;10;272;1738.08;29.4;72;24/01/2002 10:00
24/01/2002;11;310;1980.9;29.1;71;24/01/2002 11:00
24/01/2002;12;332;2121.48;29.5;71;24/01/2002 12:00
24/01/2002;13;348;2223.72;29.2;70;24/01/2002 13:00
24/01/2002;14;328;2095.92;29.4;69;24/01/2002 14:00
24/01/2002;15;268;1712.52;30.2;69;24/01/2002 15:00
24/01/2002;16;234;1495.26;29.5;69;24/01/2002 16:00
24/01/2002;17;176;1124.64;28.7;75;24/01/2002 17:00
24/01/2002;18;86;549.54;28.8;74;24/01/2002 18:00
24/01/2002;19;22;140.58;27.1;81;24/01/2002 19:00
24/01/2002;20;0;0;24.9;98;24/01/2002 20:00
24/01/2002;21;0;0;24.5;102;24/01/2002 21:00
24/01/2002;22;0;0;24.7;90;24/01/2002 22:00
24/01/2002;23;0;0;24.4;85;24/01/2002 23:00
24/01/2002;24;0;0;24.1;86;25/01/2002 00:00
25/01/2002;1;0;0;23.8;84;25/01/2002 01:00
25/01/2002;2;0;0;23.7;83;25/01/2002 02:00
25/01/2002;3;0;0;23.4;82;25/01/2002 03:00
25/01/2002;4;0;0;22.2;93;25/01/2002 04:00
25/01/2002;5;0;0;22.5;91;25/01/2002 05:00
25/01/2002;6;0;0;21.3;92;25/01/2002 06:00
25/01/2002;7;28;178.92;25.1;87;25/01/2002 07:00
25/01/2002;8;108;690.12;28.1;73;25/01/2002 08:00
25/01/2002;9;200;1278;27.8;74;25/01/2002 09:00
25/01/2002;10;274;1750.86;28.4;76;25/01/2002 10:00
25/01/2002;11;344;2198.16;29.7;68;25/01/2002 11:00
25/01/2002;12;380;2428.2;30.2;63;25/01/2002 12:00
25/01/2002;13;390;2492.1;28;80;25/01/2002 13:00
25/01/2002;14;228;1456.92;28.4;74;25/01/2002 14:00
25/01/2002;15;100;639;28.1;78;25/01/2002 15:00
25/01/2002;16;238;1520.82;29.4;70;25/01/2002 16:00
25/01/2002;17;220;1405.8;28.6;78;25/01/2002 17:00
25/01/2002;18;124;792.36;27;87;25/01/2002 18:00
25/01/2002;19;26;166.14;26.2;93;25/01/2002 19:00
25/01/2002;20;0;0;25.7;100;25/01/2002 20:00
25/01/2002;21;0;0;25.2;101;25/01/2002 21:00
25/01/2002;22;0;0;24.1;104;25/01/2002 22:00
25/01/2002;23;0;0;24;97;25/01/2002 23:00
25/01/2002;24;0;0;23.5;95;26/01/2002 00:00
26/01/2002;1;0;0;22.7;96;26/01/2002 01:00
26/01/2002;2;0;0;22.9;94;26/01/2002 02:00
26/01/2002;3;0;0;22.7;89;26/01/2002 03:00
26/01/2002;4;0;0;22.3;87;26/01/2002 04:00
26/01/2002;5;0;0;22.1;85;26/01/2002 05:00
26/01/2002;6;0;0;21.9;86;26/01/2002 06:00
26/01/2002;7;26;166.14;24.4;80;26/01/2002 07:00
26/01/2002;8;108;690.12;26.4;81;26/01/2002 08:00
26/01/2002;9;184;1175.76;26.9;81;26/01/2002 09:00
26/01/2002;10;270;1725.3;27.5;78;26/01/2002 10:00
26/01/2002;11;288;1840.32;27.2;79;26/01/2002 11:00
26/01/2002;12;276;1763.64;28;83;26/01/2002 12:00
26/01/2002;13;216;1380.24;26.8;85;26/01/2002 13:00
26/01/2002;14;286;1827.54;27.2;79;26/01/2002 14:00
26/01/2002;15;226;1444.14;27.7;80;26/01/2002 15:00
26/01/2002;16;200;1278;27.1;82;26/01/2002 16:00
26/01/2002;17;132;843.48;25.8;85;26/01/2002 17:00
26/01/2002;18;74;472.86;25.7;83;26/01/2002 18:00
26/01/2002;19;20;127.8;25;90;26/01/2002 19:00
26/01/2002;20;0;0;24.8;93;26/01/2002 20:00
26/01/2002;21;0;0;24.5;98;26/01/2002 21:00
26/01/2002;22;0;0;24.1;101;26/01/2002 22:00
26/01/2002;23;0;0;24;101;26/01/2002 23:00
26/01/2002;24;0;0;23.8;103;27/01/2002 00:00
27/01/2002;1;0;0;22.3;100;27/01/2002 01:00
27/01/2002;2;0;0;22.5;100;27/01/2002 02:00
27/01/2002;3;0;0;21.5;100;27/01/2002 03:00
27/01/2002;4;0;0;21.5;96;27/01/2002 04:00
27/01/2002;5;0;0;21.5;94;27/01/2002 05:00
27/01/2002;6;0;0;21.6;95;27/01/2002 06:00
27/01/2002;7;26;166.14;23.7;85;27/01/2002 07:00
27/01/2002;8;114;728.46;26;81;27/01/2002 08:00
27/01/2002;9;136;869.04;26;81;27/01/2002 09:00
27/01/2002;10;184;1175.76;25.5;84;27/01/2002 10:00
27/01/2002;11;280;1789.2;26.5;77;27/01/2002 11:00
27/01/2002;12;144;920.16;25.3;85;27/01/2002 12:00
27/01/2002;13;70;447.3;24.2;97;27/01/2002 13:00
27/01/2002;14;120;766.8;25.7;84;27/01/2002 14:00
27/01/2002;15;152;971.28;25.3;79;27/01/2002 15:00
27/01/2002;16;122;779.58;26;85;27/01/2002 16:00
27/01/2002;17;114;728.46;25;86;27/01/2002 17:00
27/01/2002;18;36;230.04;24.1;92;27/01/2002 18:00
27/01/2002;19;18;115.02;24;90;27/01/2002 19:00
27/01/2002;20;2;12.78;23.3;99;27/01/2002 20:00
27/01/2002;21;0;0;23.3;102;27/01/2002 21:00
27/01/2002;22;0;0;23.5;96;27/01/2002 22:00
27/01/2002;23;0;0;23.9;95;27/01/2002 23:00
27/01/2002;24;0;0;23.7;91;28/01/2002 00:00
28/01/2002;1;0;0;22.9;97;28/01/2002 01:00
28/01/2002;2;0;0;22.1;96;28/01/2002 02:00
28/01/2002;3;0;0;21.1;99;28/01/2002 03:00
28/01/2002;4;0;0;21.2;94;28/01/2002 04:00
28/01/2002;5;0;0;21;90;28/01/2002 05:00
28/01/2002;6;0;0;21.3;90;28/01/2002 06:00
28/01/2002;7;26;166.14;24.8;77;28/01/2002 07:00
28/01/2002;8;116;741.24;27.8;67;28/01/2002 08:00
28/01/2002;9;174;1111.86;28;65;28/01/2002 09:00
28/01/2002;10;278;1776.42;27.5;73;28/01/2002 10:00
28/01/2002;11;334;2134.26;27.3;74;28/01/2002 11:00
28/01/2002;12;306;1955.34;26.8;78;28/01/2002 12:00
28/01/2002;13;274;1750.86;27.2;79;28/01/2002 13:00
28/01/2002;14;236;1508.04;26.9;78;28/01/2002 14:00
28/01/2002;15;168;1073.52;26.5;79;28/01/2002 15:00
28/01/2002;16;96;613.44;25.8;83;28/01/2002 16:00
28/01/2002;17;54;345.06;25.4;85;28/01/2002 17:00
28/01/2002;18;48;306.72;24.1;99;28/01/2002 18:00
28/01/2002;19;12;76.68;23.5;102;28/01/2002 19:00
28/01/2002;20;0;0;23.5;100;28/01/2002 20:00
28/01/2002;21;0;0;23.2;99;28/01/2002 21:00
28/01/2002;22;0;0;23.9;99;28/01/2002 22:00
28/01/2002;23;0;0;23.8;99;28/01/2002 23:00
28/01/2002;24;0;0;23.5;102;29/01/2002 00:00
29/01/2002;1;0;0;23.1;99;29/01/2002 01:00
29/01/2002;2;0;0;22.6;102;29/01/2002 02:00
29/01/2002;3;0;0;22.5;103;29/01/2002 03:00
29/01/2002;4;0;0;22.8;99;29/01/2002 04:00
29/01/2002;5;0;0;22.4;102;29/01/2002 05:00
29/01/2002;6;0;0;22.6;99;29/01/2002 06:00
29/01/2002;7;14;89.46;23.6;93;29/01/2002 07:00
29/01/2002;8;54;345.06;24.9;85;29/01/2002 08:00
29/01/2002;9;146;932.94;25.2;83;29/01/2002 09:00
29/01/2002;10;178;1137.42;25.8;77;29/01/2002 10:00
29/01/2002;11;252;1610.28;25.8;74;29/01/2002 11:00
29/01/2002;12;384;2453.76;26.6;66;29/01/2002 12:00
29/01/2002;13;402;2568.78;27.6;71;29/01/2002 13:00
29/01/2002;14;370;2364.3;27.4;70;29/01/2002 14:00
29/01/2002;15;300;1917;27.6;69;29/01/2002 15:00
29/01/2002;16;228;1456.92;27.6;67;29/01/2002 16:00
29/01/2002;17;210;1341.9;27;71;29/01/2002 17:00
29/01/2002;18;100;639;26;80;29/01/2002 18:00
29/01/2002;19;24;153.36;24.6;82;29/01/2002 19:00
29/01/2002;20;0;0;24.2;89;29/01/2002 20:00
29/01/2002;21;0;0;24.3;85;29/01/2002 21:00
29/01/2002;22;0;0;24.2;87;29/01/2002 22:00
29/01/2002;23;0;0;24.1;89;29/01/2002 23:00
29/01/2002;24;0;0;23.1;88;30/01/2002 00:00
30/01/2002;1;0;0;23.4;93;30/01/2002 01:00
30/01/2002;2;0;0;22.3;101;30/01/2002 02:00
30/01/2002;3;0;0;22.5;104;30/01/2002 03:00
30/01/2002;4;0;0;22.1;103;30/01/2002 04:00
30/01/2002;5;0;0;22.3;95;30/01/2002 05:00
30/01/2002;6;2;12.78;22.8;87;30/01/2002 06:00
30/01/2002;7;14;89.46;22.8;86;30/01/2002 07:00
30/01/2002;8;54;345.06;24.3;77;30/01/2002 08:00
30/01/2002;9;166;1060.74;26.4;69;30/01/2002 09:00
30/01/2002;10;268;1712.52;27.4;69;30/01/2002 10:00
30/01/2002;11;348;2223.72;27.1;67;30/01/2002 11:00
30/01/2002;12;368;2351.52;27.1;64;30/01/2002 12:00
30/01/2002;13;400;2556;27.6;63;30/01/2002 13:00
30/01/2002;14;386;2466.54;27.4;63;30/01/2002 14:00
30/01/2002;15;330;2108.7;26.8;64;30/01/2002 15:00
30/01/2002;16;264;1686.96;27;63;30/01/2002 16:00
30/01/2002;17;182;1162.98;26.3;69;30/01/2002 17:00
30/01/2002;18;80;511.2;25.3;73;30/01/2002 18:00
30/01/2002;19;20;127.8;24.6;78;30/01/2002 19:00
30/01/2002;20;0;0;23.8;84;30/01/2002 20:00
30/01/2002;21;0;0;22.2;88;30/01/2002 21:00
30/01/2002;22;0;0;21.3;92;30/01/2002 22:00
30/01/2002;23;0;0;20.9;91;30/01/2002 23:00
30/01/2002;24;0;0;20.9;85;31/01/2002 00:00
31/01/2002;1;0;0;20.7;84;31/01/2002 01:00
31/01/2002;2;0;0;20.4;82;31/01/2002 02:00
31/01/2002;3;0;0;20.5;82;31/01/2002 03:00
31/01/2002;4;0;0;20.6;79;31/01/2002 04:00
31/01/2002;5;0;0;19.9;79;31/01/2002 05:00
31/01/2002;6;0;0;19.5;80;31/01/2002 06:00
31/01/2002;7;26;166.14;22.1;71;31/01/2002 07:00
31/01/2002;8;108;690.12;26.5;62;31/01/2002 08:00
31/01/2002;9;200;1278;26.8;68;31/01/2002 09:00
31/01/2002;10;262;1674.18;27.1;79;31/01/2002 10:00
31/01/2002;11;336;2147.04;27;71;31/01/2002 11:00
31/01/2002;12;368;2351.52;27.2;73;31/01/2002 12:00
31/01/2002;13;398;2543.22;28.9;67;31/01/2002 13:00
31/01/2002;14;386;2466.54;28.3;69;31/01/2002 14:00
31/01/2002;15;318;2032.02;27.8;73;31/01/2002 15:00
31/01/2002;16;256;1635.84;28.1;73;31/01/2002 16:00
31/01/2002;17;198;1265.22;27.2;79;31/01/2002 17:00
31/01/2002;18;96;613.44;26.4;75;31/01/2002 18:00
31/01/2002;19;36;230.04;24.9;75;31/01/2002 19:00
31/01/2002;20;2;12.78;24.5;78;31/01/2002 20:00
31/01/2002;21;0;0;24.2;87;31/01/2002 21:00
31/01/2002;22;0;0;24.2;88;31/01/2002 22:00
31/01/2002;23;0;0;23.9;88;31/01/2002 23:00
31/01/2002;24;0;0;23.5;85;01/02/2002 00:00
01/02/2002;1;0;0;22.8;87;01/02/2002 01:00
01/02/2002;2;0;0;21.6;93;01/02/2002 02:00
01/02/2002;3;0;0;21.3;94;01/02/2002 03:00
01/02/2002;4;0;0;21.7;89;01/02/2002 04:00
01/02/2002;5;0;0;21;92;01/02/2002 05:00
01/02/2002;6;0;0;21.2;86;01/02/2002 06:00
01/02/2002;7;8;51.12;22.2;83;01/02/2002 07:00
01/02/2002;8;48;306.72;25;78;01/02/2002 08:00
01/02/2002;9;150;958.5;27.4;74;01/02/2002 09:00
01/02/2002;10;198;1265.22;27.3;75;01/02/2002 10:00
01/02/2002;11;352;2249.28;27.2;74;01/02/2002 11:00
01/02/2002;12;336;2147.04;28.1;75;01/02/2002 12:00
01/02/2002;13;362;2313.18;28.7;71;01/02/2002 13:00
01/02/2002;14;374;2389.86;28.7;72;01/02/2002 14:00
01/02/2002;15;320;2044.8;28.2;73;01/02/2002 15:00
01/02/2002;16;276;1763.64;27.8;73;01/02/2002 16:00
01/02/2002;17;196;1252.44;26.9;76;01/02/2002 17:00
01/02/2002;18;110;702.9;26.3;78;01/02/2002 18:00
01/02/2002;19;28;178.92;25.1;86;01/02/2002 19:00
01/02/2002;20;0;0;24.5;89;01/02/2002 20:00
01/02/2002;21;0;0;24;78;01/02/2002 21:00
01/02/2002;22;0;0;22.9;83;01/02/2002 22:00
01/02/2002;23;0;0;22.1;79;01/02/2002 23:00
01/02/2002;24;0;0;21.3;80;02/02/2002 00:00
02/02/2002;1;0;0;21.3;74;02/02/2002 01:00
02/02/2002;2;0;0;21.2;73;02/02/2002 02:00
02/02/2002;3;0;0;20.9;73;02/02/2002 03:00
02/02/2002;4;0;0;20.4;68;02/02/2002 04:00
02/02/2002;5;0;0;20.7;70;02/02/2002 05:00
02/02/2002;6;0;0;20.7;73;02/02/2002 06:00
02/02/2002;7;22;140.58;23.4;68;02/02/2002 07:00
02/02/2002;8;106;677.34;26.9;56;02/02/2002 08:00
02/02/2002;9;196;1252.44;27.8;59;02/02/2002 09:00
02/02/2002;10;276;1763.64;28.1;61;02/02/2002 10:00
02/02/2002;11;340;2172.6;29.4;62;02/02/2002 11:00
02/02/2002;12;382;2440.98;29.7;61;02/02/2002 12:00
02/02/2002;13;400;2556;29.4;59;02/02/2002 13:00
02/02/2002;14;396;2530.44;29.1;58;02/02/2002 14:00
02/02/2002;15;342;2185.38;29.2;55;02/02/2002 15:00
02/02/2002;16;288;1840.32;29.6;52;02/02/2002 16:00
02/02/2002;17;136;869.04;28.2;64;02/02/2002 17:00
02/02/2002;18;42;268.38;26.5;82;02/02/2002 18:00
02/02/2002;19;12;76.68;25.9;82;02/02/2002 19:00
02/02/2002;20;0;0;24.9;80;02/02/2002 20:00
02/02/2002;21;0;0;24.9;83;02/02/2002 21:00
02/02/2002;22;0;0;23.6;86;02/02/2002 22:00
02/02/2002;23;0;0;23.2;88;02/02/2002 23:00
02/02/2002;24;0;0;22.8;91;03/02/2002 00:00
03/02/2002;1;0;0;22.3;85;03/02/2002 01:00
03/02/2002;2;0;0;22.5;88;03/02/2002 02:00
03/02/2002;3;0;0;21.8;85;03/02/2002 03:00
03/02/2002;4;0;0;21.8;83;03/02/2002 04:00
03/02/2002;5;0;0;21.7;84;03/02/2002 05:00
03/02/2002;6;0;0;21.8;81;03/02/2002 06:00
03/02/2002;7;24;153.36;23.7;75;03/02/2002 07:00
03/02/2002;8;104;664.56;29.5;60;03/02/2002 08:00
03/02/2002;9;194;1239.66;28.8;62;03/02/2002 09:00
03/02/2002;10;278;1776.42;30.5;56;03/02/2002 10:00
03/02/2002;11;346;2210.94;29.2;63;03/02/2002 11:00
03/02/2002;12;386;2466.54;29.7;64;03/02/2002 12:00
03/02/2002;13;402;2568.78;30.4;62;03/02/2002 13:00
03/02/2002;14;200;1278;28.5;72;03/02/2002 14:00
03/02/2002;15;176;1124.64;28.3;67;03/02/2002 15:00
03/02/2002;16;134;856.26;28.2;68;03/02/2002 16:00
03/02/2002;17;96;613.44;28.4;71;03/02/2002 17:00
03/02/2002;18;70;447.3;27.8;75;03/02/2002 18:00
03/02/2002;19;20;127.8;26.3;83;03/02/2002 19:00
03/02/2002;20;0;0;25.1;91;03/02/2002 20:00
03/02/2002;21;0;0;23.9;97;03/02/2002 21:00
03/02/2002;22;0;0;24.2;94;03/02/2002 22:00
03/02/2002;23;0;0;23.9;99;03/02/2002 23:00
03/02/2002;24;0;0;23.4;91;04/02/2002 00:00
04/02/2002;1;0;0;23.1;92;04/02/2002 01:00
04/02/2002;2;0;0;23;90;04/02/2002 02:00
04/02/2002;3;0;0;22.7;89;04/02/2002 03:00
04/02/2002;4;0;0;22.5;91;04/02/2002 04:00
04/02/2002;5;0;0;22.6;90;04/02/2002 05:00
04/02/2002;6;0;0;22.8;95;04/02/2002 06:00
04/02/2002;7;14;89.46;25.1;100;04/02/2002 07:00
04/02/2002;8;88;562.32;26;88;04/02/2002 08:00
04/02/2002;9;202;1290.78;27.2;79;04/02/2002 09:00
04/02/2002;10;278;1776.42;28.5;74;04/02/2002 10:00
04/02/2002;11;342;2185.38;29.2;71;04/02/2002 11:00
04/02/2002;12;376;2402.64;30.1;68;04/02/2002 12:00
04/02/2002;13;278;1776.42;29.9;73;04/02/2002 13:00
04/02/2002;14;380;2428.2;29.3;71;04/02/2002 14:00
04/02/2002;15;278;1776.42;30;65;04/02/2002 15:00
04/02/2002;16;246;1571.94;28.3;76;04/02/2002 16:00
04/02/2002;17;104;664.56;27.2;84;04/02/2002 17:00
04/02/2002;18;48;306.72;26.7;90;04/02/2002 18:00
04/02/2002;19;20;127.8;25.5;96;04/02/2002 19:00
04/02/2002;20;0;0;25.2;92;04/02/2002 20:00
04/02/2002;21;0;0;24.5;101;04/02/2002 21:00
04/02/2002;22;0;0;24.5;99;04/02/2002 22:00
04/02/2002;23;0;0;23.7;94;04/02/2002 23:00
04/02/2002;24;0;0;23;99;05/02/2002 00:00
05/02/2002;1;0;0;23.3;91;05/02/2002 01:00
05/02/2002;2;0;0;22.9;93;05/02/2002 02:00
05/02/2002;3;0;0;23.2;96;05/02/2002 03:00
05/02/2002;4;0;0;23;91;05/02/2002 04:00
05/02/2002;5;0;0;22.9;91;05/02/2002 05:00
05/02/2002;6;0;0;22.9;91;05/02/2002 06:00
05/02/2002;7;22;140.58;25.9;80;05/02/2002 07:00
05/02/2002;8;100;639;27.8;74;05/02/2002 08:00
05/02/2002;9;180;1150.2;27.4;71;05/02/2002 09:00
05/02/2002;10;236;1508.04;28.8;73;05/02/2002 10:00
05/02/2002;11;290;1853.1;28.5;74;05/02/2002 11:00
05/02/2002;12;240;1533.6;28.9;73;05/02/2002 12:00
05/02/2002;13;232;1482.48;28.3;73;05/02/2002 13:00
05/02/2002;14;158;1009.62;27.6;77;05/02/2002 14:00
05/02/2002;15;216;1380.24;29.1;69;05/02/2002 15:00
05/02/2002;16;132;843.48;27.3;77;05/02/2002 16:00
05/02/2002;17;38;242.82;27;79;05/02/2002 17:00
05/02/2002;18;52;332.28;27.1;75;05/02/2002 18:00
05/02/2002;19;10;63.9;25.8;88;05/02/2002 19:00
05/02/2002;20;0;0;24.2;100;05/02/2002 20:00
05/02/2002;21;0;0;23;97;05/02/2002 21:00
05/02/2002;22;0;0;23.4;91;05/02/2002 22:00
05/02/2002;23;0;0;23.9;98;05/02/2002 23:00
05/02/2002;24;0;0;23.9;92;06/02/2002 00:00
06/02/2002;1;0;0;23.8;93;06/02/2002 01:00
06/02/2002;2;0;0;23.5;96;06/02/2002 02:00
06/02/2002;3;0;0;23.3;96;06/02/2002 03:00
06/02/2002;4;0;0;23;95;06/02/2002 04:00
06/02/2002;5;0;0;23;87;06/02/2002 05:00
06/02/2002;6;0;0;22.7;87;06/02/2002 06:00
06/02/2002;7;22;140.58;24.4;83;06/02/2002 07:00
06/02/2002;8;98;626.22;28.7;66;06/02/2002 08:00
06/02/2002;9;190;1214.1;28.5;66;06/02/2002 09:00
06/02/2002;10;262;1674.18;28.8;65;06/02/2002 10:00
06/02/2002;11;284;1814.76;29.8;59;06/02/2002 11:00
06/02/2002;12;388;2479.32;29.9;65;06/02/2002 12:00
06/02/2002;13;360;2300.4;28.7;72;06/02/2002 13:00
06/02/2002;14;382;2440.98;29.3;71;06/02/2002 14:00
06/02/2002;15;342;2185.38;30;69;06/02/2002 15:00
06/02/2002;16;288;1840.32;28.6;71;06/02/2002 16:00
06/02/2002;17;150;958.5;28.2;75;06/02/2002 17:00
06/02/2002;18;116;741.24;28.8;68;06/02/2002 18:00
06/02/2002;19;12;76.68;25.6;84;06/02/2002 19:00
06/02/2002;20;0;0;25.7;84;06/02/2002 20:00
06/02/2002;21;0;0;24.4;93;06/02/2002 21:00
06/02/2002;22;0;0;24.3;94;06/02/2002 22:00
06/02/2002;23;0;0;23.6;97;06/02/2002 23:00
06/02/2002;24;0;0;23.8;98;07/02/2002 00:00
07/02/2002;1;0;0;23.6;94;07/02/2002 01:00
07/02/2002;2;0;0;23.2;88;07/02/2002 02:00
07/02/2002;3;0;0;21.6;90;07/02/2002 03:00
07/02/2002;4;0;0;23;84;07/02/2002 04:00
07/02/2002;5;0;0;22.6;82;07/02/2002 05:00
07/02/2002;6;0;0;22.5;82;07/02/2002 06:00
07/02/2002;7;20;127.8;24.2;77;07/02/2002 07:00
07/02/2002;8;114;728.46;28.9;62;07/02/2002 08:00
07/02/2002;9;132;843.48;28.1;66;07/02/2002 09:00
07/02/2002;10;236;1508.04;28;67;07/02/2002 10:00
07/02/2002;11;318;2032.02;29.3;62;07/02/2002 11:00
07/02/2002;12;292;1865.88;28.9;61;07/02/2002 12:00
07/02/2002;13;320;2044.8;28.6;67;07/02/2002 13:00
07/02/2002;14;136;869.04;28.2;69;07/02/2002 14:00
07/02/2002;15;72;460.08;27.7;71;07/02/2002 15:00
07/02/2002;16;40;255.6;26.3;81;07/02/2002 16:00
07/02/2002;17;48;306.72;26.9;79;07/02/2002 17:00
